id,customer_id,status,amount,created_at
2450,100,paid,151,2021-01-05 04:08:51
2451,53,pending,159,2021-01-10 04:23:08
2452,39,delivered,153,2021-01-07 04:20:02
2453,92,pending,163,2021-01-04 23:35:35
2454,70,delivered,107,2021-01-05 05:19:37
2455,71,delivered,169,2021-01-08 14:46:16
2456,98,delivered,100,2021-01-03 01:04:47
2457,52,paid,89,2021-01-04 18:52:25
2458,90,pending,148,2021-01-07 14:44:25
2459,44,pending,89,2021-01-04 21:20:38
2460,25,pending,150,2021-01-09 16:26:47
2461,98,delivered,89,2021-01-01 16:31:02
2462,50,pending,108,2021-01-07 02:03:24
2463,34,paid,156,2021-01-06 01:00:27
2464,88,paid,174,2021-01-09 19:39:53
2465,80,delivered,68,2021-01-05 20:06:06
2466,15,pending,88,2021-01-10 03:12:40
2467,55,paid,120,2021-01-06 21:06:59
2468,15,pending,73,2021-01-05 03:54:14
2469,25,delivered,197,2021-01-08 13:37:49
2470,78,delivered,160,2021-01-02 15:41:10
2471,84,paid,108,2021-01-03 00:10:17
2472,20,delivered,170,2021-01-08 02:21:40
2473,70,delivered,99,2021-01-04 12:11:17
2474,54,paid,126,2021-01-08 19:24:11
2475,11,paid,192,2021-01-07 08:24:13
2476,15,delivered,166,2021-01-05 00:55:09
2477,82,pending,112,2021-01-02 10:30:15
2478,1,pending,105,2021-01-11 00:35:17
2479,7,paid,80,2021-01-07 04:24:45
2480,44,delivered,66,2021-01-07 20:37:32
2481,89,delivered,127,2021-01-06 07:55:37
2482,43,pending,76,2021-01-07 09:52:25
2483,44,paid,61,2021-01-09 01:47:11
2484,14,delivered,134,2021-01-10 13:15:51
2485,38,pending,146,2021-01-10 21:43:30
2486,43,delivered,151,2021-01-01 06:50:06
2487,75,delivered,141,2021-01-01 07:53:23
2488,36,paid,89,2021-01-10 01:48:19
2489,93,pending,159,2021-01-04 02:26:25
2490,85,delivered,118,2021-01-10 18:14:32
2491,84,paid,104,2021-01-06 10:03:56
2492,50,delivered,60,2021-01-05 19:57:25
2493,24,paid,136,2021-01-06 10:06:35
2494,59,delivered,170,2021-01-07 16:38:17
2495,84,pending,132,2021-01-02 14:50:18
2496,56,paid,84,2021-01-10 06:50:38
2497,27,pending,126,2021-01-07 23:14:27
2498,35,pending,193,2021-01-07 21:48:15
2499,17,paid,159,2021-01-05 18:20:19
2500,30,pending,117,2021-01-02 06:35:36
2501,68,delivered,106,2021-01-04 07:18:21
2502,100,delivered,119,2021-01-09 01:01:39
2503,18,pending,97,2021-01-05 23:27:17
2504,4,paid,164,2021-01-08 00:27:23
2505,49,delivered,196,2021-01-02 10:15:59
2506,29,pending,196,2021-01-06 00:35:36
2507,41,pending,119,2021-01-01 07:41:31
2508,48,pending,84,2021-01-10 10:07:01
2509,8,paid,160,2021-01-10 01:30:04
2510,3,pending,168,2021-01-05 17:48:32
2511,98,delivered,123,2021-01-03 04:46:58
2512,72,pending,153,2021-01-02 16:57:29
2513,63,delivered,188,2021-01-06 10:23:41
2514,45,pending,124,2021-01-02 11:06:07
2515,83,delivered,108,2021-01-09 13:15:08
2516,59,delivered,110,2021-01-05 06:29:51
2517,43,pending,74,2021-01-06 19:02:54
2518,27,paid,59,2021-01-03 04:51:38
2519,42,delivered,95,2021-01-10 10:29:13
2520,89,delivered,145,2021-01-05 14:26:29
2521,59,paid,152,2021-01-06 21:28:28
2522,32,paid,91,2021-01-01 11:22:36
2523,100,pending,175,2021-01-06 05:49:22
2524,48,paid,178,2021-01-02 21:02:11
2525,59,delivered,182,2021-01-04 01:54:14
2526,59,delivered,59,2021-01-03 13:41:34
2527,48,pending,127,2021-01-02 23:29:28
2528,42,delivered,117,2021-01-03 21:01:40
2529,89,pending,57,2021-01-10 03:42:40
2530,53,delivered,90,2021-01-03 12:30:50
2531,40,pending,57,2021-01-04 00:00:48
2532,11,delivered,118,2021-01-05 17:57:52
2533,90,delivered,88,2021-01-04 23:58:54
2534,60,paid,97,2021-01-04 01:53:15
2535,17,paid,67,2021-01-05 19:28:57
2536,23,paid,111,2021-01-04 10:00:59
2537,55,pending,68,2021-01-02 10:07:59
2538,30,pending,185,2021-01-01 01:43:45
2539,19,delivered,93,2021-01-06 12:21:20
2540,8,delivered,102,2021-01-07 10:58:41
2541,45,paid,194,2021-01-03 19:03:51
2542,3,pending,165,2021-01-02 22:46:05
2543,72,delivered,89,2021-01-10 11:07:42
2544,68,delivered,54,2021-01-09 22:46:05
2545,91,paid,149,2021-01-10 07:53:31
2546,36,delivered,55,2021-01-01 23:06:16
2547,63,paid,120,2021-01-05 16:56:27
2548,100,paid,78,2021-01-05 23:52:37
2549,43,pending,170,2021-01-07 22:59:19
2550,30,pending,88,2021-01-10 01:22:18
2551,3,paid,150,2021-01-06 10:46:06
2552,36,pending,107,2021-01-09 20:41:31
2553,8,paid,155,2021-01-05 08:19:54
2554,45,delivered,123,2021-01-08 01:20:19
2555,85,paid,134,2021-01-02 20:33:24
2556,18,delivered,97,2021-01-02 10:57:56
2557,27,paid,62,2021-01-07 23:48:20
2558,81,pending,117,2021-01-10 23:15:40
2559,55,paid,97,2021-01-08 16:19:57
2560,92,paid,129,2021-01-02 20:19:18
2561,40,delivered,80,2021-01-09 10:14:30
2562,55,paid,144,2021-01-07 17:47:23
2563,14,pending,179,2021-01-04 03:22:10
2564,58,delivered,110,2021-01-05 19:16:17
2565,79,delivered,180,2021-01-06 00:51:37
2566,81,delivered,126,2021-01-09 15:05:06
2567,71,pending,110,2021-01-07 22:19:57
2568,91,paid,72,2021-01-02 06:04:29
2569,73,pending,188,2021-01-07 21:35:55
2570,79,delivered,197,2021-01-05 14:04:03
2571,1,pending,110,2021-01-03 21:38:15
2572,90,paid,166,2021-01-04 18:54:56
2573,42,pending,93,2021-01-08 21:44:41
2574,97,delivered,181,2021-01-06 10:33:55
2575,11,paid,172,2021-01-05 02:36:39
2576,82,pending,189,2021-01-10 06:17:29
2577,76,pending,98,2021-01-06 09:10:10
2578,59,delivered,129,2021-01-01 20:32:25
2579,81,paid,167,2021-01-06 18:08:37
2580,61,paid,151,2021-01-10 23:23:06
2581,85,pending,157,2021-01-02 00:13:26
2582,86,pending,142,2021-01-08 02:05:22
2583,71,paid,117,2021-01-06 20:00:09
2584,65,pending,54,2021-01-02 07:17:29
2585,40,delivered,161,2021-01-06 14:31:16
2586,42,delivered,167,2021-01-03 23:18:16
2587,53,paid,61,2021-01-09 15:31:44
2588,53,delivered,108,2021-01-07 15:12:02
2589,17,delivered,116,2021-01-10 15:18:48
2590,77,pending,83,2021-01-01 22:40:17
2591,16,pending,133,2021-01-06 10:10:43
2592,71,delivered,141,2021-01-05 13:11:44
2593,56,delivered,156,2021-01-07 16:05:21
2594,45,delivered,52,2021-01-01 10:34:09
2595,35,delivered,58,2021-01-10 10:53:09
2596,14,pending,151,2021-01-08 09:54:24
2597,13,pending,125,2021-01-05 03:39:05
2598,20,delivered,136,2021-01-10 03:05:46
2599,5,paid,168,2021-01-08 07:01:30
2600,17,pending,88,2021-01-07 00:23:33
2601,86,paid,141,2021-01-10 08:00:28
2602,66,paid,110,2021-01-01 14:53:21
2603,4,delivered,153,2021-01-10 02:14:16
2604,43,pending,120,2021-01-03 03:30:31
2605,91,delivered,195,2021-01-06 06:30:20
2606,23,pending,171,2021-01-09 19:21:21
2607,78,pending,85,2021-01-09 21:52:31
2608,81,delivered,175,2021-01-08 02:53:53
2609,77,paid,125,2021-01-08 11:52:46
2610,65,paid,127,2021-01-04 21:12:42
2611,60,delivered,134,2021-01-06 07:10:56
2612,10,pending,151,2021-01-06 22:00:20
2613,43,delivered,78,2021-01-04 20:10:58
2614,59,pending,97,2021-01-09 07:20:53
2615,80,pending,117,2021-01-04 12:04:32
2616,44,delivered,169,2021-01-05 20:11:34
2617,33,delivered,120,2021-01-07 17:23:00
2618,54,paid,104,2021-01-02 12:13:58
2619,6,paid,89,2021-01-01 21:21:02
2620,97,pending,50,2021-01-07 10:04:17
2621,74,delivered,74,2021-01-05 11:48:19
2622,24,pending,118,2021-01-01 23:13:43
2623,50,paid,173,2021-01-09 06:50:38
2624,97,paid,186,2021-01-09 02:10:06
2625,56,pending,179,2021-01-03 05:25:34
2626,72,delivered,129,2021-01-10 19:56:30
2627,88,paid,132,2021-01-09 18:54:29
2628,90,pending,150,2021-01-10 18:04:10
2629,41,pending,131,2021-01-06 09:15:16
2630,29,paid,139,2021-01-04 03:49:09
2631,34,paid,84,2021-01-08 12:14:16
2632,68,paid,76,2021-01-01 21:11:41
2633,67,delivered,164,2021-01-04 20:01:13
2634,12,pending,153,2021-01-08 02:16:05
2635,92,pending,184,2021-01-03 20:53:44
2636,53,delivered,127,2021-01-06 00:16:09
2637,49,pending,100,2021-01-10 23:51:24
2638,87,delivered,79,2021-01-08 21:32:38
2639,39,pending,172,2021-01-07 11:18:39
2640,73,paid,145,2021-01-06 11:13:31
2641,54,paid,126,2021-01-02 05:05:28
2642,65,delivered,106,2021-01-08 13:13:31
2643,39,delivered,190,2021-01-04 11:25:21
2644,43,delivered,109,2021-01-09 07:18:26
2645,15,pending,176,2021-01-08 12:57:16
2646,83,pending,147,2021-01-10 12:53:37
2647,19,delivered,151,2021-01-05 21:55:24
2648,26,delivered,129,2021-01-09 00:26:04
2649,55,pending,61,2021-01-04 02:27:47
2650,50,delivered,86,2021-01-06 11:06:13
2651,42,paid,103,2021-01-07 11:44:17
2652,14,pending,155,2021-01-07 02:58:37
2653,63,delivered,69,2021-01-02 21:39:59
2654,19,pending,78,2021-01-01 23:39:26
2655,31,pending,156,2021-01-05 16:00:32
2656,55,paid,115,2021-01-10 17:18:22
2657,63,pending,182,2021-01-07 06:47:26
2658,98,delivered,90,2021-01-07 09:01:32
2659,97,delivered,100,2021-01-06 14:26:41
2660,100,delivered,79,2021-01-04 18:03:15
2661,15,paid,141,2021-01-08 00:52:39
2662,27,paid,126,2021-01-10 15:43:11
2663,93,delivered,134,2021-01-03 05:31:31
2664,11,delivered,68,2021-01-05 19:46:21
2665,94,pending,92,2021-01-07 06:27:18
2666,60,delivered,93,2021-01-01 13:52:54
2667,11,pending,134,2021-01-01 19:25:35
2668,93,pending,109,2021-01-06 03:58:22
2669,100,delivered,150,2021-01-07 12:47:16
2670,3,paid,86,2021-01-04 02:40:36
2671,20,paid,113,2021-01-01 20:48:24
2672,96,delivered,56,2021-01-10 17:53:03
2673,44,pending,147,2021-01-01 18:20:31
2674,90,paid,114,2021-01-05 17:09:30
2675,68,paid,97,2021-01-10 21:01:12
2676,66,paid,91,2021-01-05 06:56:21
2677,8,delivered,58,2021-01-02 12:41:27
2678,61,paid,77,2021-01-04 18:20:49
2679,5,paid,171,2021-01-08 19:43:30
2680,56,delivered,127,2021-01-02 03:06:22
2681,34,delivered,90,2021-01-02 16:14:44
2682,84,delivered,69,2021-01-04 07:44:11
2683,72,paid,122,2021-01-02 18:07:13
2684,18,delivered,60,2021-01-06 17:17:56
2685,42,pending,111,2021-01-01 21:02:12
2686,25,pending,161,2021-01-05 05:45:57
2687,18,delivered,184,2021-01-09 00:57:16
2688,88,paid,112,2021-01-05 17:02:03
2689,46,delivered,163,2021-01-04 01:08:59
2690,25,delivered,84,2021-01-07 04:26:24
2691,99,paid,92,2021-01-04 23:41:58
2692,53,paid,122,2021-01-06 04:20:49
2693,56,paid,153,2021-01-03 06:58:39
2694,76,delivered,167,2021-01-09 06:27:05
2695,25,paid,179,2021-01-07 23:21:21
2696,92,pending,111,2021-01-04 08:05:54
2697,4,pending,113,2021-01-01 16:41:52
2698,34,paid,168,2021-01-06 02:54:35
2699,99,pending,138,2021-01-01 19:34:30
2700,1,pending,74,2021-01-10 08:39:51
2701,66,delivered,80,2021-01-09 18:28:20
2702,25,paid,138,2021-01-04 04:56:09
2703,50,delivered,107,2021-01-05 10:04:42
2704,20,paid,120,2021-01-01 06:53:31
2705,73,delivered,98,2021-01-05 07:30:47
2706,70,delivered,91,2021-01-05 19:46:23
2707,2,paid,130,2021-01-04 19:06:25
2708,33,delivered,74,2021-01-03 13:46:35
2709,7,paid,68,2021-01-09 00:54:44
2710,43,pending,55,2021-01-01 15:44:31
2711,3,paid,87,2021-01-05 10:36:26
2712,52,paid,91,2021-01-08 21:51:50
2713,92,paid,118,2021-01-03 17:41:14
2714,22,pending,79,2021-01-09 06:09:40
2715,42,paid,51,2021-01-07 05:39:25
2716,16,pending,90,2021-01-07 23:29:07
2717,89,pending,105,2021-01-03 01:00:34
2718,93,delivered,135,2021-01-04 00:19:27
2719,99,delivered,135,2021-01-05 05:08:40
2720,19,pending,166,2021-01-04 07:10:29
2721,77,paid,199,2021-01-08 00:01:55
2722,98,paid,131,2021-01-07 23:53:38
2723,43,pending,187,2021-01-05 06:18:10
2724,95,delivered,91,2021-01-08 23:24:14
2725,26,delivered,76,2021-01-08 02:30:48
2726,85,paid,51,2021-01-05 18:03:16
2727,79,pending,159,2021-01-10 05:49:18
2728,99,delivered,80,2021-01-06 20:32:02
2729,41,paid,182,2021-01-01 15:31:44
2730,87,pending,97,2021-01-04 19:05:06
2731,9,delivered,97,2021-01-04 15:25:26
2732,79,paid,149,2021-01-10 07:57:11
2733,21,paid,129,2021-01-07 09:14:30
2734,74,paid,178,2021-01-02 05:45:14
2735,56,pending,103,2021-01-10 18:38:46
2736,94,paid,63,2021-01-06 17:28:31
2737,87,delivered,69,2021-01-05 21:05:16
2738,67,pending,144,2021-01-02 12:31:44
2739,54,delivered,127,2021-01-05 20:48:03
2740,50,pending,169,2021-01-05 14:29:23
2741,41,pending,57,2021-01-10 22:27:58
2742,5,delivered,56,2021-01-04 06:53:17
2743,65,paid,94,2021-01-06 15:35:43
2744,51,paid,56,2021-01-09 14:52:26
2745,11,delivered,90,2021-01-01 18:13:06
2746,76,pending,78,2021-01-09 04:26:50
2747,68,delivered,162,2021-01-06 05:22:52
2748,75,pending,176,2021-01-05 12:12:36
2749,13,paid,107,2021-01-05 20:31:34
2750,49,paid,94,2021-01-10 09:21:38
2751,12,paid,75,2021-01-09 12:41:15
2752,23,paid,79,2021-01-07 03:44:32
2753,28,delivered,71,2021-01-10 13:06:45
2754,73,delivered,51,2021-01-09 03:04:21
2755,33,pending,189,2021-01-07 10:28:25
2756,20,delivered,66,2021-01-09 01:20:11
2757,86,pending,197,2021-01-04 16:31:44
2758,14,paid,177,2021-01-01 12:29:46
2759,15,paid,193,2021-01-04 09:25:06
2760,66,paid,133,2021-01-10 07:33:20
2761,91,delivered,144,2021-01-01 23:28:19
2762,1,paid,99,2021-01-01 18:55:30
2763,30,paid,101,2021-01-03 07:40:57
2764,69,paid,190,2021-01-09 04:52:49
2765,75,pending,186,2021-01-05 01:29:18
2766,56,pending,116,2021-01-08 01:34:24
2767,61,paid,71,2021-01-04 21:40:23
2768,46,pending,108,2021-01-06 02:16:13
2769,26,pending,53,2021-01-01 15:56:43
2770,48,delivered,100,2021-01-04 14:11:29
2771,52,pending,194,2021-01-10 08:55:15
2772,25,delivered,100,2021-01-08 05:36:14
2773,76,paid,91,2021-01-02 11:00:11
2774,84,pending,135,2021-01-06 13:02:37
2775,77,delivered,129,2021-01-04 16:34:29
2776,49,pending,69,2021-01-06 05:02:55
2777,98,delivered,169,2021-01-02 00:10:03
2778,13,pending,96,2021-01-08 02:27:03
2779,9,pending,115,2021-01-07 01:26:17
2780,99,pending,160,2021-01-08 17:47:51
2781,60,pending,164,2021-01-02 22:59:40
2782,77,pending,171,2021-01-01 09:00:25
2783,43,paid,171,2021-01-08 11:24:33
2784,50,pending,135,2021-01-04 17:26:28
2785,27,paid,172,2021-01-03 15:20:58
2786,63,delivered,147,2021-01-01 13:00:43
2787,42,delivered,120,2021-01-06 06:58:31
2788,75,delivered,71,2021-01-07 03:41:40
2789,98,delivered,145,2021-01-02 08:33:24
2790,88,pending,148,2021-01-08 18:01:44
2791,35,paid,168,2021-01-05 11:22:25
2792,100,delivered,107,2021-01-02 03:57:26
2793,86,pending,82,2021-01-08 17:44:30
2794,49,pending,162,2021-01-02 10:03:23
2795,22,paid,89,2021-01-03 17:41:58
2796,85,delivered,137,2021-01-06 11:52:22
2797,59,paid,126,2021-01-07 12:58:43
2798,42,pending,180,2021-01-10 04:38:52
2799,44,paid,191,2021-01-06 23:17:05
2800,15,delivered,126,2021-01-05 20:22:37
2801,38,delivered,126,2021-01-06 23:52:01
2802,3,pending,66,2021-01-03 09:09:07
2803,28,pending,114,2021-01-04 10:02:02
2804,84,delivered,74,2021-01-07 20:31:01
2805,4,paid,151,2021-01-07 05:22:50
2806,16,paid,178,2021-01-10 19:47:00
2807,42,delivered,103,2021-01-06 04:05:31
2808,81,paid,197,2021-01-07 00:03:29
2809,52,delivered,184,2021-01-06 17:37:22
2810,21,paid,110,2021-01-07 08:37:28
2811,3,pending,109,2021-01-03 12:09:41
2812,63,paid,77,2021-01-08 15:42:21
2813,58,delivered,74,2021-01-04 19:01:25
2814,67,delivered,86,2021-01-07 20:42:12
2815,2,delivered,143,2021-01-06 21:56:35
2816,16,delivered,104,2021-01-06 17:57:33
2817,100,delivered,83,2021-01-10 04:00:10
2818,20,pending,135,2021-01-02 15:43:40
2819,24,delivered,153,2021-01-08 08:44:00
2820,34,paid,73,2021-01-07 19:20:57
2821,65,delivered,87,2021-01-01 21:04:29
2822,49,paid,68,2021-01-05 04:56:34
2823,26,paid,154,2021-01-07 22:36:16
2824,76,paid,134,2021-01-05 04:28:34
2825,66,paid,171,2021-01-03 13:17:10
2826,83,delivered,145,2021-01-03 03:52:00
2827,12,paid,89,2021-01-10 13:34:21
2828,75,pending,131,2021-01-09 07:34:48
2829,45,delivered,175,2021-01-05 10:39:34
2830,60,delivered,54,2021-01-04 04:50:38
2831,42,delivered,176,2021-01-10 12:43:56
2832,67,paid,128,2021-01-07 17:06:10
2833,28,pending,52,2021-01-03 13:35:47
2834,43,delivered,98,2021-01-01 13:40:57
2835,34,paid,74,2021-01-02 05:36:46
2836,99,pending,86,2021-01-04 07:28:03
2837,72,paid,179,2021-01-08 06:40:36
2838,48,paid,198,2021-01-04 04:48:07
2839,89,delivered,54,2021-01-01 23:37:02
2840,63,pending,136,2021-01-06 19:48:44
2841,35,paid,134,2021-01-07 21:06:26
2842,72,delivered,138,2021-01-02 21:26:02
2843,90,paid,115,2021-01-07 12:26:13
2844,77,delivered,101,2021-01-01 08:31:37
2845,61,paid,123,2021-01-05 15:05:31
2846,33,paid,154,2021-01-04 10:29:54
2847,70,delivered,149,2021-01-10 12:14:52
2848,86,pending,125,2021-01-07 06:00:09
2849,36,delivered,52,2021-01-06 23:51:29
2850,94,pending,104,2021-01-05 03:08:59
2851,35,delivered,182,2021-01-05 00:55:21
2852,13,delivered,112,2021-01-05 05:21:36
2853,14,paid,174,2021-01-05 17:55:20
2854,9,paid,56,2021-01-08 10:46:00
2855,73,paid,172,2021-01-01 18:10:36
2856,77,delivered,92,2021-01-02 06:37:32
2857,56,paid,105,2021-01-10 17:27:16
2858,96,paid,199,2021-01-07 04:41:46
2859,25,paid,102,2021-01-10 04:01:42
2860,50,pending,61,2021-01-10 02:04:08
2861,12,delivered,125,2021-01-04 01:22:56
2862,13,delivered,91,2021-01-02 02:43:14
2863,84,paid,184,2021-01-08 11:56:44
2864,28,delivered,186,2021-01-09 05:33:22
2865,40,pending,119,2021-01-07 13:43:23
2866,79,paid,81,2021-01-03 07:27:59
2867,58,delivered,54,2021-01-05 17:35:07
2868,33,pending,147,2021-01-10 08:28:03
2869,33,pending,176,2021-01-09 18:55:42
2870,31,delivered,195,2021-01-08 20:27:12
2871,53,delivered,137,2021-01-01 07:12:47
2872,83,paid,160,2021-01-02 03:55:15
2873,55,paid,193,2021-01-07 08:00:28
2874,98,paid,105,2021-01-09 19:09:23
2875,40,paid,151,2021-01-02 05:00:04
2876,3,delivered,105,2021-01-09 21:16:39
2877,52,paid,129,2021-01-10 08:43:29
2878,65,delivered,148,2021-01-07 22:29:03
2879,4,paid,194,2021-01-05 09:43:44
2880,10,pending,187,2021-01-04 09:18:16
2881,45,pending,180,2021-01-01 09:48:24
2882,75,delivered,114,2021-01-10 22:48:41
2883,14,delivered,116,2021-01-03 02:34:49
2884,30,delivered,193,2021-01-03 06:13:07
2885,93,paid,164,2021-01-03 10:22:36
2886,12,delivered,133,2021-01-10 14:54:07
2887,62,delivered,93,2021-01-03 14:27:20
2888,7,delivered,109,2021-01-03 22:21:18
2889,45,paid,61,2021-01-09 08:24:19
2890,94,pending,183,2021-01-01 13:18:27
2891,10,pending,63,2021-01-04 19:11:50
2892,87,delivered,51,2021-01-10 06:45:34
2893,52,paid,78,2021-01-09 10:14:10
2894,75,pending,196,2021-01-09 11:07:49
2895,42,paid,197,2021-01-08 03:00:23
2896,70,pending,86,2021-01-09 14:20:32
2897,42,delivered,72,2021-01-09 13:05:52
2898,100,delivered,135,2021-01-07 06:42:59
2899,36,pending,150,2021-01-10 16:15:38
2900,76,pending,143,2021-01-05 10:13:02
2901,15,pending,57,2021-01-02 02:21:48
2902,5,delivered,101,2021-01-10 19:03:20
2903,95,paid,59,2021-01-10 06:54:38
2904,88,pending,157,2021-01-05 00:08:52
2905,3,pending,182,2021-01-06 21:28:17
2906,51,paid,89,2021-01-06 08:00:04
2907,3,pending,121,2021-01-03 00:43:52
2908,17,paid,125,2021-01-03 12:45:05
2909,18,paid,151,2021-01-03 21:23:21
2910,96,paid,86,2021-01-01 10:48:24
2911,87,paid,120,2021-01-07 22:06:25
2912,58,pending,130,2021-01-07 05:56:48
2913,99,delivered,170,2021-01-05 10:15:53
2914,10,paid,126,2021-01-10 15:37:36
2915,100,paid,105,2021-01-04 03:46:17
2916,40,delivered,125,2021-01-09 03:59:43
2917,64,pending,59,2021-01-04 14:51:54
2918,4,pending,109,2021-01-02 13:07:52
2919,26,pending,80,2021-01-05 22:48:39
2920,76,delivered,79,2021-01-02 13:28:49
2921,63,paid,177,2021-01-07 09:48:58
2922,86,delivered,111,2021-01-06 00:09:48
2923,74,paid,124,2021-01-08 21:06:57
2924,93,delivered,53,2021-01-03 23:33:42
2925,32,delivered,122,2021-01-03 17:20:47
2926,85,pending,153,2021-01-06 11:58:20
2927,5,delivered,119,2021-01-07 19:06:07
2928,54,delivered,102,2021-01-04 13:33:40
2929,36,pending,123,2021-01-09 15:11:53
2930,85,delivered,140,2021-01-07 09:17:32
2931,65,delivered,159,2021-01-06 03:07:26
2932,87,delivered,98,2021-01-07 21:26:05
2933,40,paid,93,2021-01-06 06:34:10
2934,4,pending,97,2021-01-06 22:32:48
2935,100,pending,73,2021-01-02 13:28:31
2936,20,paid,156,2021-01-04 13:16:12
2937,6,pending,55,2021-01-04 20:02:40
2938,8,pending,76,2021-01-07 11:10:01
2939,1,paid,160,2021-01-05 04:30:45
2940,58,delivered,54,2021-01-05 11:44:29
2941,64,delivered,60,2021-01-03 04:48:43
2942,23,paid,112,2021-01-06 09:12:00
2943,69,pending,146,2021-01-06 21:16:43
2944,94,delivered,78,2021-01-06 17:34:32
2945,12,delivered,143,2021-01-06 06:34:01
2946,2,pending,131,2021-01-07 14:56:44
2947,29,paid,106,2021-01-05 04:33:27
2948,75,paid,123,2021-01-07 13:15:08
2949,56,delivered,114,2021-01-09 12:58:38
2950,80,pending,171,2021-01-09 01:52:09
2951,92,pending,133,2021-01-04 05:37:27
2952,56,delivered,132,2021-01-01 18:44:42
2953,75,pending,192,2021-01-07 09:45:28
2954,77,delivered,136,2021-01-10 07:38:37
2955,93,pending,79,2021-01-05 22:24:30
2956,10,paid,76,2021-01-01 02:22:18
2957,92,pending,114,2021-01-06 15:26:19
2958,92,paid,78,2021-01-04 21:25:11
2959,23,pending,110,2021-01-04 01:58:58
2960,95,pending,91,2021-01-01 19:30:47
2961,60,pending,154,2021-01-05 19:42:23
2962,27,delivered,175,2021-01-01 23:33:20
2963,89,paid,52,2021-01-09 12:23:42
2964,84,pending,169,2021-01-04 19:11:01
2965,64,pending,190,2021-01-04 08:57:27
2966,59,paid,94,2021-01-07 18:59:28
2967,29,paid,115,2021-01-09 03:15:19
2968,30,paid,67,2021-01-01 15:58:32
2969,93,paid,111,2021-01-06 03:45:11
2970,17,paid,94,2021-01-08 09:28:14
2971,15,paid,89,2021-01-08 21:18:40
2972,24,pending,109,2021-01-01 18:14:01
2973,92,delivered,64,2021-01-05 19:56:59
2974,92,paid,169,2021-01-04 05:36:51
2975,76,pending,183,2021-01-02 10:01:22
2976,84,paid,192,2021-01-01 14:59:21
2977,48,pending,95,2021-01-06 09:29:57
2978,38,delivered,58,2021-01-06 18:30:58
2979,30,pending,193,2021-01-01 14:30:32
2980,54,paid,198,2021-01-03 23:11:34
2981,70,pending,112,2021-01-01 11:53:33
2982,29,paid,144,2021-01-04 22:56:16
2983,89,pending,117,2021-01-02 18:58:25
2984,35,delivered,165,2021-01-01 09:06:13
2985,55,pending,110,2021-01-02 23:58:58
2986,52,delivered,183,2021-01-04 07:05:26
2987,37,delivered,52,2021-01-02 15:41:23
2988,65,paid,195,2021-01-10 21:49:29
2989,69,paid,120,2021-01-10 22:48:29
2990,19,paid,117,2021-01-01 15:55:31
2991,69,pending,172,2021-01-10 09:09:17
2992,8,delivered,142,2021-01-07 18:32:39
2993,26,delivered,71,2021-01-10 05:46:19
2994,43,paid,97,2021-01-02 00:49:56
2995,97,pending,58,2021-01-01 13:17:04
2996,31,delivered,187,2021-01-04 19:53:57
2997,56,pending,192,2021-01-01 22:11:12
2998,45,paid,58,2021-01-09 09:53:38
2999,1,pending,52,2021-01-01 17:34:26
3000,62,pending,195,2021-01-05 11:26:42
3001,36,pending,93,2021-01-10 21:14:26
3002,3,paid,144,2021-01-08 01:01:03
3003,51,paid,200,2021-01-08 21:56:48
3004,28,paid,93,2021-01-01 12:03:25
3005,49,pending,58,2021-01-06 00:44:36
3006,24,delivered,56,2021-01-06 18:38:25
3007,89,pending,117,2021-01-08 12:05:16
3008,74,paid,71,2021-01-06 13:29:52
3009,99,pending,140,2021-01-08 21:39:39
3010,34,paid,166,2021-01-10 21:36:10
3011,63,paid,187,2021-01-06 04:00:43
3012,80,pending,139,2021-01-07 08:37:51
3013,33,pending,163,2021-01-08 23:44:55
3014,24,delivered,168,2021-01-09 09:05:10
3015,11,delivered,113,2021-01-03 05:26:21
3016,24,delivered,85,2021-01-04 09:50:07
3017,64,paid,159,2021-01-04 04:42:16
3018,67,paid,90,2021-01-02 21:44:50
3019,10,paid,131,2021-01-05 03:42:29
3020,32,delivered,158,2021-01-01 23:29:08
3021,20,pending,119,2021-01-05 10:05:24
3022,18,pending,190,2021-01-01 09:00:22
3023,39,delivered,139,2021-01-10 19:26:56
3024,77,delivered,150,2021-01-07 23:58:36
3025,51,pending,51,2021-01-02 09:02:39
3026,80,pending,196,2021-01-03 23:07:52
3027,16,pending,83,2021-01-05 14:22:14
3028,36,paid,79,2021-01-06 01:02:18
3029,22,delivered,141,2021-01-04 02:08:31
3030,38,paid,107,2021-01-04 15:33:51
3031,96,delivered,84,2021-01-06 18:59:37
3032,71,paid,182,2021-01-09 01:44:45
3033,90,delivered,187,2021-01-05 14:55:30
3034,56,paid,128,2021-01-09 19:18:43
3035,78,delivered,95,2021-01-09 07:07:12
3036,50,pending,104,2021-01-10 21:23:29
3037,11,pending,83,2021-01-01 12:10:33
3038,12,pending,166,2021-01-03 03:52:59
3039,62,pending,106,2021-01-10 22:35:20
3040,9,delivered,149,2021-01-01 06:33:37
3041,6,pending,50,2021-01-07 16:38:53
3042,16,pending,174,2021-01-09 15:14:40
3043,53,pending,174,2021-01-01 10:18:15
3044,39,pending,86,2021-01-01 17:07:58
3045,14,pending,118,2021-01-05 05:55:39
3046,11,delivered,165,2021-01-10 04:40:51
3047,29,paid,83,2021-01-09 22:57:02
3048,92,paid,117,2021-01-06 06:11:33
